year,1 year,5 years,zipcode,Dem: Median Age,Dem: % <18,Dem: Pop,Dem: Pop Density,Div: % NH White,Div: % Black,Div: % Latino,Div: Diversity  Score,Div: % Born in US,Ed: % Less than HS,Ed: % w/ Grad,Comp: % Married,Comp: % Fam HHs,Hsg: % Paying >20% Income on Housing,Hsg: % Paying >30% Income on Housing,Hsg: % Paying >40% Income on Housing,Hsg: Median House Costs,Inc: Income >40K,Inc: Income >60K,Inc: Income >100K,Inc: PC Income,Inc: Gini Index,Mob: % Same House (1y),Mob: % From Out of State (1y),Occ: % in Labor Force,Occ: % in mgmt/bus/science/arts,Occ: % in serv/construct/prod,Trns: % w/ 3+ Vehicles,Trns: % Walk/Bike to Work,Trns: % Public Trans to Work,Hsg: % Owner Occupied,Hsg: % Renter Occupied,Unt: % w/ 1,Unt: % w/ 5+,Unt: % w/ 50+,Unt: % w/ 3+bdrm,Unt: % w/ 1bdrm,Y: % built pre-1970,Y: % built pre-1940,Y: median yr built,com_permit_per_cap,res_permit_per_cap,assault_crime_per_cap,criminal_activity_crime_per_cap,identity_theft_crime_per_cap,narcotics_crime_per_cap,public_intoxication_crime_per_cap,runaway_child_crime_per_cap,theft_crime_per_cap,warrent_arrest_crime_per_cap,1Y: Inc: Median Income Past 12m,1Y: Ed: % w/ BA,1Y: Hsg: Median Gross Rent,1Y: Hsg: Median House Val,5Y: Inc: Median Income Past 12m,5Y: Ed: % w/ BA,5Y: Hsg: Median Gross Rent,5Y: Hsg: Median House Val,1Y CHG: Inc: Median Income Past 12m,5Y CHG: Inc: Median Income Past 12m,1Y CHG > Median Inc: Median Income Past 12m,5Y CHG > Median Inc: Median Income Past 12m,1Y CHG > 75th Inc: Median Income Past 12m,5Y CHG > 75th Inc: Median Income Past 12m,1Y CHG: Ed: % w/ BA,5Y CHG: Ed: % w/ BA,1Y CHG > Median Ed: % w/ BA,5Y CHG > Median Ed: % w/ BA,1Y CHG > 75th Ed: % w/ BA,5Y CHG > 75th Ed: % w/ BA,1Y CHG: Hsg: Median Gross Rent,5Y CHG: Hsg: Median Gross Rent,1Y CHG > Median Hsg: Median Gross Rent,5Y CHG > Median Hsg: Median Gross Rent,1Y CHG > 75th Hsg: Median Gross Rent,5Y CHG > 75th Hsg: Median Gross Rent,1Y CHG: Hsg: Median House Val,5Y CHG: Hsg: Median House Val,1Y CHG > Median Hsg: Median House Val,5Y CHG > Median Hsg: Median House Val,1Y CHG > 75th Hsg: Median House Val,5Y CHG > 75th Hsg: Median House Val,Gentrified 1Y Median,Gentrified 1Y 75th,Gentrified 5Y Median,Gentrified 5Y 75th
2014,2015,2019,78741,26.2,0.2079416468,51274,4944.130029,0.6775168701,0.09507742716,0.3919725397,,0.7200725514,0.3099472991,0.07136583224,0.2110799105,0.3957001444,0.7863630859,0.5923458883,0.3277219329,868,0.3569292638,0.1841616828,0.06826149722,17324,0.4948,0.6292552665,0.04810602314,0.7571176314,1.68640807,2.823315308,0.1669160077,0.04725501351,0.1336936424,0.1485873376,0.8514126624,0.1664593412,0.7119096982,0.1460953697,0.2549182216,0.3312600783,0.130661138,0.005436535361,1985,0.01380816788,0.01667511799,0.01328158521,0.03966922807,0.001053165347,0.008152279908,0.007625697234,0.003452041971,0.04126847915,0.008093770722,18147,0.1870249063,901,139000,26948,0.2503496929,1150,208300,1436,10237,TRUE,TRUE,FALSE,TRUE,0.0202850439,0.08360983049,TRUE,TRUE,TRUE,TRUE,35,284,FALSE,TRUE,FALSE,FALSE,5600,74900,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2015,2016,2020,78741,26.7,0.1918871934,51770,4991.957163,0.7093683601,0.1092910952,0.4172493722,,0.7446204365,0.2778575682,0.0719164886,0.2179942853,0.3604103682,0.7746470758,0.5811581677,0.3168539326,895,0.3612033503,0.201863508,0.07840610596,18689,0.4952,0.6685527449,0.05086537709,0.7525525808,1.664565892,2.799642555,0.1543678121,0.04079643553,0.1387844612,0.1398622194,0.8601377806,0.1603635558,0.7168698736,0.1583684327,0.2579915761,0.323697628,0.1294169807,0.009266238085,1986,0.01201468032,0.01607108364,0.0119567317,0.03884489086,0.001101023759,0.006664091172,0.00699246668,0.002684952675,0.0343442148,0.005543751207,21119,0.2074486013,951,141300,,,,,2972,,TRUE,FALSE,TRUE,FALSE,0.02042369499,,TRUE,FALSE,TRUE,FALSE,50,,TRUE,FALSE,FALSE,FALSE,2300,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2016,2017,2021,78741,27.1,0.1874531079,51981,5012.302981,0.7238221658,0.1054038976,0.44206537,,0.7527558146,0.2492416582,0.08955173576,0.2194043528,0.3608187418,0.7715534366,0.5617231398,0.2843521199,944,0.4253286123,0.2431488577,0.08696706601,19878,0.4565,0.6888253931,0.06270530838,0.7613351878,1.563614845,2.768323611,0.184864144,0.04056027616,0.1144118428,0.1454139788,0.8545860212,0.1628760088,0.7170601183,0.1614949722,0.2732294679,0.3172500108,0.1264943248,0.006171507488,1986,0.01271618476,0.0195071276,0.01115792309,0.03782151171,0.001077316712,0.00782978396,0.006406186876,0.002731767377,0.03710971316,0.005174967777,22480,0.2084188253,1002,156800,,,,,1361,,TRUE,FALSE,FALSE,FALSE,0.0009702240591,,FALSE,FALSE,FALSE,FALSE,51,,TRUE,FALSE,FALSE,FALSE,15500,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2017,2018,2022,78741,27.8,0.1855583383,52307,5043.737751,0.7051446269,0.12017512,0.4554648517,,0.751429063,0.2382021031,0.09037573737,0.2320408163,0.3648232007,0.7752535267,0.5372500142,0.2625347006,995,0.486848444,0.2835533288,0.1082474227,22181,0.4527,0.6901168969,0.07494928026,0.7704610027,1.558766335,2.730864966,0.1764969724,0.0424377792,0.1129865986,0.1496772329,0.8503227671,0.1653122327,0.7173652695,0.1550898204,0.2766894782,0.3180068435,0.1162104363,0.005988023952,1987,0.01401342077,0.02617240522,0.01091632095,0.03500487506,0.001032366605,0.008125107538,0.005563308926,0.00206473321,0.02978568834,0.005047125624,25868,0.236249296,1082,194000,,,,,3388,,TRUE,FALSE,TRUE,FALSE,0.0278304707,,TRUE,FALSE,TRUE,FALSE,80,,TRUE,FALSE,TRUE,FALSE,37200,,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
2018,2019,2023,78741,28,0.1826011078,52716,5083.175851,0.690720085,0.1262994157,0.4744100463,,0.7705819865,0.2223577999,0.08675927664,0.214280889,0.3515413989,0.7517203413,0.5136801541,0.245251858,1077,0.5321784484,0.323041818,0.1309024867,24866,0.4512,0.6964306231,0.07272796906,0.7724106636,1.527007405,2.714207928,0.183241483,0.04608381142,0.1049825393,0.1540933222,0.8459066778,0.1655355562,0.7305568436,0.1453441808,0.2603802217,0.3173713274,0.1185347553,0.004974075791,1987,0.01316488353,0.0231618484,0.01026253889,0.03304499583,0.0008156916306,0.006923894074,0.003661127551,0.002200470445,0.02947871614,0.002257379164,26948,0.2503496929,1150,208300,,,,,1080,,FALSE,FALSE,FALSE,FALSE,0.01410039684,,TRUE,FALSE,TRUE,FALSE,68,,TRUE,FALSE,FALSE,FALSE,14300,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2011,2012,2016,78742,36.2,0.2269230769,780,94.40129727,0.3423076923,0.08205128205,0.3128205128,,0.7512820513,0.5494699647,0.05830388693,0.4180327869,0.6233766234,0.8358208955,0.6865671642,0.2985074627,660,0.2954545455,0.1883116883,0.01948051948,14475,0.4624,0.9541778976,0.01078167116,0.5590163934,2.04332,3.11252,0.1631205674,0.06028368794,0,0.7824675325,0.2175324675,0.472392638,0.03067484663,0.03067484663,0.4754601227,0.1226993865,0.2392638037,0.07055214724,1981,0.1256410256,0.02692307692,0.0141025641,0.05128205128,0.001282051282,0.00641025641,0.01153846154,0.003846153846,0.04487179487,0.01666666667,22275,0.09330985915,639,54400,21232,0.08771929825,963,80600,5400,4357,TRUE,FALSE,TRUE,FALSE,0.0102709899,0.004680428988,TRUE,FALSE,FALSE,FALSE,-30,294,FALSE,TRUE,FALSE,FALSE,10200,36400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2012,2013,2017,78742,32.4,0.2807991121,901,109.0456011,0.5227524972,0.02996670366,0.2985571587,,0.7624861265,0.4366197183,0.04577464789,0.3663663664,0.6095238095,0.6923076923,0.5384615385,0.1282051282,701,0.473015873,0.253968254,0.03492063492,15768,0.4339,0.912,0.01714285714,0.6291291291,1.61331026,2.779111688,0.340599455,0.01634877384,0,0.7523809524,0.2476190476,0.4744744745,0.02402402402,0.02402402402,0.6126126126,0.09309309309,0.2192192192,0.01801801802,1980,0.009988901221,0.01775804661,0.01109877913,0.03440621532,0,0.002219755827,0.007769145394,0.00332963374,0.04661487236,0.00332963374,19875,0.1280602637,690,72100,20764,0.1432160804,1048,86100,-2400,-1511,FALSE,FALSE,FALSE,FALSE,0.0347504045,0.04990622125,TRUE,TRUE,TRUE,TRUE,51,409,TRUE,TRUE,FALSE,TRUE,17700,31700,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2013,2014,2018,78742,33.6,0.3098765432,810,98.03211639,0.5814814815,0.04567901235,0.3654320988,,0.7345679012,0.4293785311,0.08474576271,0.4111498258,0.5225806452,0.7179487179,0.5726495726,0.2991452991,718,0.3548387097,0.2,0.08709677419,15485,0.5107,0.88671875,0.0234375,0.5783972125,1.798506667,2.617102222,0.3043478261,0.02173913043,0,0.6225806452,0.3774193548,0.4774193548,0.03225806452,0.03225806452,0.5032258065,0.1193548387,0.1709677419,0.04838709677,1983,0.01234567901,0.02839506173,0.00987654321,0.03703703704,0,0,0.007407407407,0.01234567901,0.03703703704,0.002469135802,21755,0.1095238095,908,84500,20980,0.05631067961,1067,58300,1880,1105,TRUE,FALSE,FALSE,FALSE,-0.01853645413,-0.07174958404,FALSE,FALSE,FALSE,FALSE,218,377,TRUE,TRUE,TRUE,TRUE,12400,-13800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2014,2015,2019,78742,34.8,0.1961130742,566,68.50145417,0.7402826855,0.1166077739,0.535335689,,0.8233215548,0.280952381,0.09047619048,0.4063829787,0.4411764706,0.5,0.4428571429,0.2142857143,742,0.4243697479,0.2857142857,0.1218487395,20867,0.498,0.8752260398,0.02712477396,0.5978494624,1.558087827,3.516805633,0.2862745098,0.03921568627,0.01568627451,0.7058823529,0.2941176471,0.6388888889,0,0,0.5873015873,0.1388888889,0.3531746032,0.04761904762,1976,0.01590106007,0.02826855124,0.02120141343,0.07950530035,0.003533568905,0.003533568905,0.01413427562,0.01590106007,0.05300353357,0.01060070671,22182,0.1158536585,911,76400,21694,0.07100591716,1095,-666666666,427,-61,FALSE,FALSE,FALSE,FALSE,0.006329849013,-0.03851789236,TRUE,FALSE,FALSE,FALSE,3,187,FALSE,FALSE,FALSE,FALSE,-8100,-666751166,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,2016,2020,78742,32.8,0.1737967914,748,90.52842353,0.7834224599,0.09759358289,0.4919786096,,0.7927807487,0.3231707317,0.06707317073,0.3748031496,0.5934065934,0.5566037736,0.5188679245,0.2924528302,619,0.4981684982,0.3626373626,0.1575091575,21168,0.4438,0.7991858887,0.02442333786,0.6513470681,1.713157046,2.90551435,0.2947368421,0.01842105263,0.02105263158,0.6117216117,0.3882783883,0.625,0,0,0.5173611111,0.1458333333,0.3854166667,0.0625,1976,0.0320855615,0.02673796791,0.01604278075,0.04278074866,0.002673796791,0.005347593583,0.01604278075,0.00935828877,0.02139037433,0.002673796791,21232,0.08771929825,963,80600,,,,,-950,,FALSE,FALSE,FALSE,FALSE,-0.02813436029,,FALSE,FALSE,FALSE,FALSE,52,,TRUE,FALSE,FALSE,FALSE,4200,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2016,2017,2021,78742,44.4,0.1414565826,714,86.41349519,0.7591036415,0.106442577,0.5028011204,,0.7661064426,0.3762183236,0.01364522417,0.3290322581,0.5607142857,0.6666666667,0.5348837209,0.3410852713,661,0.4678571429,0.2714285714,0.1035714286,20119,0.4341,0.7759103641,0.02380952381,0.6331168831,1.68293279,2.983706721,0.1590296496,0.02156334232,0.02156334232,0.5392857143,0.4607142857,0.5912162162,0,0,0.5878378378,0.1114864865,0.3412162162,0.03378378378,1978,0.03081232493,0.02240896359,0.02100840336,0.04621848739,0.001400560224,0.004201680672,0.01120448179,0.001400560224,0.05602240896,0.004201680672,20764,0.1432160804,1048,86100,,,,,-468,,FALSE,FALSE,FALSE,FALSE,0.05549678216,,TRUE,FALSE,TRUE,FALSE,85,,TRUE,FALSE,TRUE,FALSE,5500,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2017,2018,2022,78742,46.5,0.07543520309,517,62.57111626,0.7369439072,0.16827853,0.5609284333,,0.8181818182,0.2964824121,0.0351758794,0.3162217659,0.504587156,0.7608695652,0.7065217391,0.4891304348,669,0.4036697248,0.3623853211,0.1559633028,23591,0.4465,0.7601547389,0.0251450677,0.6265560166,1.528213333,2.242702222,0.169550173,0.02422145329,0.0276816609,0.5779816514,0.4220183486,0.6547619048,0.0119047619,0.0119047619,0.5515873016,0.1428571429,0.369047619,0.03174603175,1975,0.03094777563,0.06769825919,0.02321083172,0.083172147,0,0.001934235977,0.02321083172,0.01160541586,0.06189555126,0.001934235977,20980,0.05631067961,1067,58300,,,,,216,,FALSE,FALSE,FALSE,FALSE,-0.08690540079,,FALSE,FALSE,FALSE,FALSE,19,,FALSE,FALSE,FALSE,FALSE,-27800,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,2019,2023,78742,31.5,0.2173913043,828,100.2106079,0.7258454106,0.08212560386,0.3333333333,,0.7475845411,0.4388349515,0.03300970874,0.3407079646,0.6171875,0.8148148148,0.5277777778,0.3240740741,687,0.48046875,0.390625,0.09765625,18185,0.3803,0.7617283951,0,0.6285289747,1.278118609,2.38710899,0.3266832918,0.01496259352,0.01496259352,0.578125,0.421875,0.5670103093,0.01718213058,0.01718213058,0.5532646048,0.1512027491,0.4192439863,0.03092783505,1974,0.02415458937,0.02898550725,0.01690821256,0.04468599034,0,0.004830917874,0.01207729469,0,0.02053140097,0.002415458937,21694,0.07100591716,1095,-666666666,,,,,714,,FALSE,FALSE,FALSE,FALSE,0.01469523755,,TRUE,FALSE,TRUE,FALSE,28,,FALSE,FALSE,FALSE,FALSE,-666724966,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2011,2012,2016,78744,27.5,0.3250306542,41593,1359.298924,0.4305291756,0.0823696295,0.2366263554,,0.7097107686,0.3693070599,0.04158510592,0.411774363,0.6913422516,0.8229583095,0.5689605939,0.3106796117,950,0.4944385991,0.2643920036,0.06613557793,15876,0.3831,0.7964512228,0.02652945386,0.7330417227,1.648840672,2.8744097,0.2241857598,0.0173591495,0.04324379847,0.4736209229,0.5263790771,0.5738612175,0.2370512275,0.01929899248,0.5538527033,0.1350929474,0.07010075209,0.01028806584,1987,0.01151636093,0.02171038396,0.01036232058,0.04130502729,0.001490635443,0.006779987017,0.005481691631,0.004495948838,0.03445291275,0.008078282403,20929,0.09473597155,946,108100,23797,0.1202716861,1067,111400,-257,2611,FALSE,FALSE,FALSE,FALSE,0.003387935533,0.0289236501,FALSE,TRUE,FALSE,FALSE,48,169,TRUE,FALSE,FALSE,FALSE,-700,2600,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2012,2013,2017,78744,27.6,0.3261069686,43452,1420.052818,0.5133020344,0.07960508147,0.2328086164,,0.7059744085,0.3668692883,0.03725757764,0.4175254473,0.7162727065,0.8219789716,0.5663257958,0.2936770848,993,0.5188112792,0.2868435054,0.06574447062,15903,0.3894,0.7976352781,0.02526914579,0.7334106056,1.789036399,2.82710568,0.256186028,0.02066362011,0.04579773495,0.4722961161,0.5277038839,0.5886529859,0.2326208904,0.02073421856,0.570972094,0.1212099695,0.07569409927,0.008023858553,1987,0.0116220197,0.01972291264,0.01077050539,0.03986007549,0.001288778422,0.005707447298,0.004395654976,0.004004418669,0.03406057259,0.005638405597,21377,0.1000605694,962,106500,25416,0.1309088376,1104,121500,448,4487,FALSE,FALSE,FALSE,FALSE,0.005324597802,0.03617286602,TRUE,TRUE,FALSE,FALSE,16,158,FALSE,FALSE,FALSE,FALSE,-1600,13400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2013,2014,2018,78744,27.8,0.3267605634,44375,1450.217338,0.6044619718,0.07968450704,0.239256338,,0.719571831,0.3540076721,0.03634161114,0.4118034019,0.7133124091,0.7920372723,0.5273189327,0.2870252718,983,0.5360943122,0.3070504478,0.08221694863,16335,0.3995,0.8064397339,0.02170360653,0.7307667813,1.708747388,2.772934704,0.2856515159,0.01927863732,0.04089999512,0.4577815203,0.5422184797,0.5479628306,0.2473195139,0.02466047177,0.570764832,0.1213724089,0.0719799857,0.004360257327,1988,0.01243943662,0.03177464789,0.00996056338,0.03844507042,0.00105915493,0.005633802817,0.005453521127,0.003966197183,0.02911549296,0.005543661972,22177,0.1131490274,982,107200,26404,0.1521894701,1157,138500,800,5027,FALSE,FALSE,FALSE,FALSE,0.01308845806,0.05212890075,TRUE,TRUE,FALSE,TRUE,20,195,FALSE,FALSE,FALSE,FALSE,700,32000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2014,2015,2019,78744,28.4,0.3246999782,45830,1497.768126,0.6887628191,0.074339952,0.2375954615,,0.7198778093,0.3472583857,0.03530402818,0.3942377386,0.6937443061,0.7597982709,0.5086455331,0.2587896254,996,0.5204980261,0.3225022776,0.0871545703,16617,0.4223,0.8011625843,0.02731185659,0.7218991062,1.671284944,2.702100703,0.3187153723,0.01779092147,0.04628456086,0.4731248102,0.5268751898,0.5659934575,0.2336794197,0.02993884227,0.594510027,0.1176930735,0.08391409472,0.00177784099,1988,0.01265546585,0.02498363517,0.009797076151,0.03547894392,0.0008509709797,0.005280384028,0.004320314205,0.003512982762,0.02777656557,0.004211215361,23317,0.1240725474,1012,106000,26989,0.1583685227,1180,164300,1140,4812,TRUE,FALSE,FALSE,FALSE,0.01092351999,0.04521949529,TRUE,TRUE,FALSE,FALSE,30,198,FALSE,FALSE,FALSE,FALSE,-1200,57100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,2016,2020,78744,28.7,0.3254180314,46408,1516.657718,0.7048353732,0.07175486985,0.2411222203,,0.7180873987,0.3355317395,0.03586150041,0.3970548541,0.6991471054,0.762266273,0.4591592858,0.2319696331,1006,0.5353611593,0.3463657635,0.08845950638,16744,0.418,0.8351140693,0.02358015501,0.7026320588,1.658107203,2.662242527,0.3523949401,0.0182834407,0.04262978401,0.4631292928,0.5368707072,0.5458533824,0.2493631475,0.02971978489,0.589230116,0.120577413,0.07210585904,0.0006368525333,1989,0.01928546802,0.04204016549,0.009114807792,0.03290380969,0.001120496466,0.005257714187,0.004525081882,0.00437424582,0.02258231339,0.003404585416,23797,0.1202716861,1067,111400,,,,,480,,FALSE,FALSE,FALSE,FALSE,-0.003800861287,,FALSE,FALSE,FALSE,FALSE,55,,TRUE,FALSE,FALSE,FALSE,5400,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2016,2017,2021,78744,28.8,0.3088898774,47211,1542.900524,0.7457160408,0.07786320985,0.2489038572,,0.7271822245,0.3282633043,0.03872972289,0.3762218752,0.6921939681,0.7776729136,0.4931913172,0.249426992,1040,0.5450916617,0.3566676523,0.0968361916,16730,0.3921,0.8355413136,0.02832379887,0.7156371731,1.584762571,2.729786489,0.3668920722,0.01507872965,0.04625922961,0.4517297457,0.5482702543,0.5545242024,0.2532315732,0.02640264026,0.576870187,0.1347634763,0.06820682068,0.0008250825083,1989,0.01569549469,0.08324331194,0.007604160047,0.03153925992,0.001059075216,0.005655461651,0.004109211836,0.003918578297,0.02323611023,0.003346677681,25416,0.1309088376,1104,121500,,,,,1619,,TRUE,FALSE,FALSE,FALSE,0.01063715145,,TRUE,FALSE,FALSE,FALSE,37,,FALSE,FALSE,FALSE,FALSE,10100,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2017,2018,2022,78744,29.3,0.3027543773,48432,1582.803969,0.7442393459,0.07247274529,0.2435786257,,0.7271225636,0.3034799875,0.03950256035,0.3717851634,0.6816312304,0.7736089842,0.4960438999,0.2595712098,1068,0.573231091,0.3909376089,0.1146741025,18572,0.4002,0.8303549008,0.02833347284,0.7273528075,1.603741434,2.723837748,0.3598532233,0.01338448067,0.04077888504,0.4537469502,0.5462530498,0.5538855343,0.263192439,0.03432659491,0.5694407981,0.151548963,0.06438697821,0.00196902074,1990,0.01292533862,0.06055913446,0.007309217047,0.03136356128,0.0006400726792,0.007185332012,0.002870003304,0.003365543442,0.01914023786,0.002684175752,26404,0.1521894701,1157,138500,,,,,988,,FALSE,FALSE,FALSE,FALSE,0.02128063253,,TRUE,FALSE,TRUE,FALSE,53,,TRUE,FALSE,FALSE,FALSE,17000,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,2019,2023,78744,29.4,0.2979027548,48969,1600.353641,0.6776940513,0.07905001123,0.2469929956,,0.7318303416,0.2812404157,0.04470949054,0.3790720632,0.6763815037,0.7952687639,0.523532326,0.2687639336,1118,0.5931210877,0.4081577707,0.1358955375,19660,0.4005,0.8127656927,0.03402940506,0.724027689,1.626161369,2.539538945,0.3577205731,0.0123988997,0.03805887425,0.4565524669,0.5434475331,0.546376077,0.2730613279,0.0399138368,0.5552458186,0.1541434364,0.05404206792,0.002470856564,1992,0.01114991117,0.06412219976,0.007126957871,0.02765014601,0.0007351589781,0.005452429088,0.002511793175,0.002368845596,0.01886908044,0.0007760011436,26989,0.1583685227,1180,164300,,,,,585,,FALSE,FALSE,FALSE,FALSE,0.006179052604,,TRUE,FALSE,FALSE,FALSE,23,,FALSE,FALSE,FALSE,FALSE,25800,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2011,2012,2016,78745,33.6,0.1940919833,55010,3117.031078,0.7670605344,0.03461188875,0.5679512816,,0.8434284676,0.1435680971,0.09690195159,0.3986621492,0.5147684606,0.7568581477,0.4966002345,0.2409534975,1030,0.6073007927,0.3964121819,0.1327492699,26135,0.3928,0.7614005313,0.03872122196,0.7702943702,1.43146053,2.351302843,0.2158510672,0.02105829824,0.04319326134,0.4662077597,0.5337922403,0.5498119207,0.3114359949,0.06728196378,0.5150269516,0.2008376314,0.1747004304,0.005972001396,1979,0.01730594437,0.03399381931,0.008434830031,0.0320305399,0.001654244683,0.005344482821,0.006816942374,0.002126886021,0.03350299945,0.006453372114,30018,0.2484971982,990,166200,31596,0.2651278039,1140,204500,1426,3004,TRUE,FALSE,FALSE,FALSE,0.01018979047,0.02682039616,TRUE,TRUE,FALSE,FALSE,32,182,FALSE,FALSE,FALSE,FALSE,6400,44700,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2012,2013,2017,78745,34.8,0.1804359306,54917,3111.76142,0.8321284848,0.04022433855,0.6013620555,,0.8536518746,0.1228986246,0.1006113092,0.3841634024,0.5061141866,0.747487919,0.4713507709,0.229807471,1064,0.617450219,0.4089068826,0.1531851607,27671,0.3993,0.7526992857,0.04473893062,0.7676949815,1.466798469,2.375604092,0.2120440252,0.02784135444,0.04436432043,0.4614145253,0.5385854747,0.5525583552,0.3193692997,0.0647317978,0.5135260473,0.1945818519,0.1742541351,0.00548771062,1980,0.01810004188,0.03346868911,0.008376276927,0.03104685252,0.00140211592,0.005062184752,0.00593623104,0.002294371506,0.03521678169,0.005098603347,30388,0.2492104368,1020,170200,33053,0.2709534939,1218,229200,370,3035,FALSE,FALSE,FALSE,FALSE,0.0007132386446,0.02245629569,FALSE,TRUE,FALSE,FALSE,30,228,FALSE,TRUE,FALSE,FALSE,4000,63000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2013,2014,2018,78745,35.3,0.1914209767,57559,3261.46504,0.843777689,0.04388540454,0.5956670547,,0.8606473358,0.1310189009,0.1008211457,0.388745055,0.5358976449,0.7623814542,0.4823122083,0.2264790005,1076,0.6325075381,0.4226631896,0.1560590009,27260,0.3935,0.7591044303,0.04268389277,0.7598423546,1.426790897,2.415518558,0.198031375,0.02910953652,0.04389435907,0.4586423274,0.5413576726,0.5626824397,0.3016208327,0.06337379014,0.5260408665,0.1797511138,0.1795206637,0.005914887079,1979,0.01236991609,0.03349606491,0.008148161017,0.03021247763,0.001129276047,0.004621345055,0.007053631926,0.00199794993,0.03191507844,0.004048020292,30756,0.2561888178,1058,174600,35121,0.2722603099,1293,255200,368,4733,FALSE,FALSE,FALSE,FALSE,0.00697838096,0.02304987306,TRUE,TRUE,FALSE,FALSE,38,273,FALSE,TRUE,FALSE,FALSE,4400,85000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2014,2015,2019,78745,35.5,0.1900370257,58878,3336.203523,0.8540881144,0.04612928428,0.6047250246,,0.8703420632,0.1299887048,0.1049745858,0.3682759739,0.5222365974,0.7544211621,0.4785257839,0.2223956011,1102,0.6444165925,0.4417401148,0.1626506024,27967,0.3899,0.7828997178,0.03443113772,0.7564990979,1.426140804,2.35026754,0.2047814249,0.02626160136,0.03939240204,0.4558906768,0.5441093232,0.5700323255,0.2988020536,0.08320973569,0.5175888952,0.1746719909,0.1821258794,0.005742536604,1979,0.0137402765,0.0359047522,0.006997520296,0.02617276402,0.001070009172,0.004263052413,0.005112266042,0.001630490166,0.02829579809,0.003889398417,30621,0.261618526,1092,183900,38192,0.2973963679,1337,279500,-135,7436,FALSE,TRUE,FALSE,FALSE,0.005429708239,0.04120755013,TRUE,TRUE,FALSE,FALSE,34,279,FALSE,TRUE,FALSE,FALSE,9300,104900,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2015,2016,2020,78745,35.6,0.1848120754,59758,3386.066955,0.8637504602,0.0494494461,0.6150138894,,0.8640851434,0.1271731473,0.1140831307,0.3814604736,0.527265437,0.7254771416,0.4442225181,0.1972924989,1127,0.6703287891,0.4613071371,0.171531676,28827,0.3851,0.7906716608,0.0346931512,0.7583015459,1.423109601,2.349799733,0.2120130151,0.02575957728,0.04597668141,0.45797915,0.54202085,0.5726744186,0.3074599819,0.08671851404,0.5137798248,0.1708698278,0.1698127454,0.005096647539,1979,0.01158003949,0.0456173232,0.006459386191,0.02515144416,0.001807289401,0.004384350213,0.00465209679,0.001773821078,0.02535225409,0.003430503029,31596,0.2651278039,1140,204500,,,,,975,,FALSE,FALSE,FALSE,FALSE,0.003509277851,,FALSE,FALSE,FALSE,FALSE,48,,TRUE,FALSE,FALSE,FALSE,20600,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
