Year Month,Postal Code,Customer Class,Total Gallons
201305,78745,City of Austin,338500
201305,78745,Commercial,28696900
201305,78745,Irrigation - City of Austin,107900
201305,78745,Irrigation - Commercial,5632400
201305,78745,Wholesale,7772900
201305,78746,City of Austin,1607600
201305,78746,Commercial,13258500
201305,78746,Irrigation - City of Austin,50600
201305,78746,Irrigation - Commercial,3452900
201305,78746,Wholesale,91094100
201305,78747,Austin Water Utility,623000
201305,78747,Commercial,1475400
201305,78747,Irrigation - Commercial,745500
201305,78747,Wholesale,4649600
201305,78748,City of Austin,47500
201305,78748,Commercial,10956100
201305,78748,Irrigation - City of Austin,0
201305,78748,Irrigation - Commercial,5258700
201305,78748,Wholesale,680500
201305,78749,Austin Water Utility,500
201305,78749,City of Austin,477200
201305,78749,Commercial,11242800
201305,78749,Irrigation - City of Austin,0
201305,78749,Irrigation - Commercial,7706900
201305,78750,Austin Water Utility,2500
201305,78750,City of Austin,166800
201305,78750,Commercial,9256300
201305,78750,Irrigation - City of Austin,20100
201305,78750,Irrigation - Commercial,4856500
201305,78751,City of Austin,43100
201305,78751,Commercial,14824500
201305,78751,Irrigation - City of Austin,1218300
201305,78751,Irrigation - Commercial,483400
201305,78752,City of Austin,156100
201305,78752,Commercial,25869300
201305,78752,Irrigation - City of Austin,0
201305,78752,Irrigation - Commercial,2811800
201305,78753,Austin Water Utility,1000
201305,78753,City of Austin,206500
201305,78753,Commercial,39509900
201305,78753,Irrigation - City of Austin,63700
201305,78753,Irrigation - Commercial,9641300
201305,78754,City of Austin,330400
201305,78754,Commercial,13910500
201305,78754,Irrigation - City of Austin,531200
201305,78754,Irrigation - Commercial,5921500
201305,78754,Large Volume,122391500
201305,78755,Commercial,38000
201305,78756,Austin Water Utility,12300
201305,78756,City of Austin,21900
201305,78756,Commercial,12524300
201305,78756,Irrigation - City of Austin,0
201305,78756,Irrigation - Commercial,689500
201305,78757,City of Austin,898000
201305,78757,Commercial,17298800
201305,78757,Irrigation - City of Austin,46300
201305,78757,Irrigation - Commercial,1034500
201305,78758,City of Austin,210200
201305,78758,Commercial,43579400
201305,78758,Irrigation - City of Austin,3169300
201305,78758,Irrigation - Commercial,12400100
201305,78759,Austin Water Utility,19600
201305,78759,City of Austin,256700
201305,78759,Commercial,42816800
201305,78759,Irrigation - City of Austin,14800
201305,78759,Irrigation - Commercial,10767200
201305,78766,Commercial,5600
201305,78766,Irrigation - Commercial,0
201306,78613,City of Austin,0
201306,78613,Commercial,3664700
201306,78613,Irrigation - Commercial,2288300
201306,78617,Austin Water Utility,120900
201306,78617,City of Austin,8050500
201306,78617,Commercial,12498700
201306,78617,Irrigation - City of Austin,0
201306,78617,Irrigation - Commercial,2707100
201306,78640,Commercial,217600
201306,78652,Commercial,207700
201306,78652,Irrigation - Commercial,45100
201306,78653,Commercial,129400
201306,78653,Irrigation - Commercial,572600
201306,78653,Wholesale,0
201306,78660,Commercial,4175600
201306,78660,Irrigation - Commercial,2588600
201306,78660,Wholesale,28248800
201306,78681,City of Austin,62400
201306,78681,Irrigation - City of Austin,10000
201306,78701,Austin Water Utility,119000
201306,78701,City of Austin,9840900
201306,78701,Commercial,79384400
201306,78701,Irrigation - City of Austin,897600
201306,78701,Irrigation - Commercial,3011000
201306,78701,Large Volume,1619500
201306,78702,Austin Water Utility,110000
201306,78702,City of Austin,5889400
201306,78702,Commercial,26580800
201306,78702,Irrigation - City of Austin,588500
201306,78702,Irrigation - Commercial,2330200
201306,78703,Austin Water Utility,20400
201306,78703,City of Austin,2964500
201306,78703,Commercial,15581500
201306,78703,Irrigation - City of Austin,165100
201306,78703,Irrigation - Commercial,2301700
201306,78704,Austin Water Utility,21300
201306,78704,City of Austin,1777600
201306,78704,Commercial,38864100
201306,78704,Irrigation - City of Austin,313200
201306,78704,Irrigation - Commercial,5571800
201306,78705,City of Austin,433500
201306,78705,Commercial,31125200
201306,78705,Irrigation - City of Austin,152500
201306,78705,Irrigation - Commercial,2776800
201306,78705,Large Volume,4173000
201306,78710,Commercial,22900
201306,78710,Irrigation - Commercial,100
201306,78712,Commercial,10990300
201306,78712,Irrigation - Commercial,5728100
201306,78712,Irrigation - Large Volume,17254000
201306,78712,Large Volume,12672600
201306,78714,Commercial,584800
201306,78714,Irrigation - Commercial,0
201306,78717,City of Austin,0
201306,78717,Commercial,4902400
201306,78717,Irrigation - City of Austin,17400
201306,78717,Irrigation - Commercial,7535400
201306,78719,Austin Water Utility,470400
201306,78719,City of Austin,3838500
201306,78719,Commercial,5073900
201306,78719,Irrigation - City of Austin,111600
201306,78719,Irrigation - Commercial,1257800
201306,78719,Wholesale,1644500
201306,78721,Austin Water Utility,6000
201306,78721,City of Austin,1565800
201306,78721,Commercial,6632800
201306,78721,Irrigation - City of Austin,14300
201306,78721,Irrigation - Commercial,1306100
201306,78722,City of Austin,34000
201306,78722,Commercial,4924500
201306,78722,Irrigation - City of Austin,1066700
201306,78722,Irrigation - Commercial,942100
201306,78723,Austin Water Utility,0
201306,78723,City of Austin,3496700
201306,78723,Commercial,15353400
201306,78723,Irrigation - City of Austin,319700
201306,78723,Irrigation - Commercial,3519000
201306,78724,Austin Water Utility,24000
201306,78724,City of Austin,7180600
201306,78724,Commercial,5567400
201306,78724,Irrigation - City of Austin,0
201306,78724,Irrigation - Commercial,4254400
201306,78725,Austin Water Utility,255500
201306,78725,City of Austin,356300
201306,78725,Commercial,4996800
201306,78725,Irrigation - Commercial,412600
201306,78725,Large Volume,31828000
201306,78725,Wholesale,1270100
201306,78726,Austin Water Utility,0
201306,78726,City of Austin,11000
201306,78726,Commercial,8270300
201306,78726,Irrigation - Commercial,3641700
201306,78727,City of Austin,30100
201306,78727,Commercial,16359600
201306,78727,Irrigation - City of Austin,8500
201306,78727,Irrigation - Commercial,8970900
201306,78728,Commercial,2850900
201306,78728,Irrigation - Commercial,3080000
201306,78728,Large Volume,3415000
201306,78728,Wholesale,37056800
201306,78729,City of Austin,12000
201306,78729,Commercial,11237300
201306,78729,Irrigation - City of Austin,0
201306,78729,Irrigation - Commercial,6864500
201306,78729,Wholesale,33716100
201306,78730,Commercial,3343700
201306,78730,Irrigation - Commercial,4116500
201306,78731,Austin Water Utility,0
201306,78731,City of Austin,632000
201306,78731,Commercial,16408600
201306,78731,Irrigation - City of Austin,81100
201306,78731,Irrigation - Commercial,4542400
201306,78732,Commercial,1441700
201306,78732,Irrigation - Commercial,0
201306,78735,Austin Water Utility,0
201306,78735,City of Austin,285000
201306,78735,Commercial,9323800
201306,78735,Irrigation - Commercial,3774700
201306,78735,Large Volume,22689000
201306,78735,Wholesale,394400
201306,78736,Commercial,1411900
201306,78736,Irrigation - Commercial,454100
201306,78737,Commercial,406300
201306,78737,Irrigation - Commercial,927300
201306,78737,Wholesale,594600
201306,78739,City of Austin,8000
201306,78739,Commercial,4156200
201306,78739,Irrigation - City of Austin,38400
201306,78739,Irrigation - Commercial,4209200
201306,78739,Wholesale,14712400
201306,78741,Austin Water Utility,53600
201306,78741,City of Austin,1110400
201306,78741,Commercial,18921800
201306,78741,Irrigation - City of Austin,558000
201306,78741,Irrigation - Commercial,4127800
201306,78741,Large Volume,40582000
201306,78742,Commercial,428400
201306,78742,Irrigation - Commercial,98300
201306,78744,Austin Water Utility,492100
201306,78744,City of Austin,498800
201306,78744,Commercial,29716300
201306,78744,Irrigation - City of Austin,3219900
201306,78744,Irrigation - Commercial,7661300
201306,78745,City of Austin,1792700
201306,78745,Commercial,29525400
201306,78745,Irrigation - City of Austin,100200
201306,78745,Irrigation - Commercial,6084700
201306,78745,Wholesale,8898700
201306,78746,City of Austin,1418200
201306,78746,Commercial,15235000
201306,78746,Irrigation - City of Austin,102600
201306,78746,Irrigation - Commercial,4674200
201306,78746,Wholesale,108777100
201306,78747,Austin Water Utility,315600
201306,78747,Commercial,1356600
201306,78747,Irrigation - Commercial,613400
201306,78747,Wholesale,5429500
201306,78748,City of Austin,43200
201306,78748,Commercial,11013600
201306,78748,Irrigation - City of Austin,0
201306,78748,Irrigation - Commercial,6623500
201306,78748,Wholesale,734900
201306,78749,Austin Water Utility,1900
201306,78749,City of Austin,269900
201306,78749,Commercial,11600900
201306,78749,Irrigation - City of Austin,0
201306,78749,Irrigation - Commercial,7751000
201306,78750,Austin Water Utility,534900
201306,78750,City of Austin,179600
201306,78750,Commercial,8770100
201306,78750,Irrigation - City of Austin,18400
201306,78750,Irrigation - Commercial,5266600
201306,78751,City of Austin,52400
201306,78751,Commercial,15351900
201306,78751,Irrigation - City of Austin,1323500
201306,78751,Irrigation - Commercial,547300
201306,78752,City of Austin,190500
201306,78752,Commercial,27212200
201306,78752,Irrigation - City of Austin,0
201306,78752,Irrigation - Commercial,2637900
201306,78753,Austin Water Utility,400
201306,78753,City of Austin,1344100
201306,78753,Commercial,40798500
201306,78753,Irrigation - City of Austin,606900
201306,78753,Irrigation - Commercial,11053800
201306,78754,Austin Water Utility,428800
201306,78754,City of Austin,421500
201306,78754,Commercial,14441700
201306,78754,Irrigation - City of Austin,572900
201306,78754,Irrigation - Commercial,6217700
201306,78754,Large Volume,129582800
201306,78755,Commercial,30000
201306,78756,Austin Water Utility,47800
201306,78756,City of Austin,493100
201306,78756,Commercial,14315300
201306,78756,Irrigation - City of Austin,0
201306,78756,Irrigation - Commercial,744800
201306,78757,City of Austin,1309100
201306,78757,Commercial,16485300
201306,78757,Irrigation - City of Austin,51700
201306,78757,Irrigation - Commercial,1187900
201306,78758,City of Austin,353000
201306,78758,Commercial,43872300
201306,78758,Irrigation - City of Austin,5189300
201306,78758,Irrigation - Commercial,12820100
201306,78759,Austin Water Utility,17200
201306,78759,City of Austin,134300
201306,78759,Commercial,42642400
201306,78759,Irrigation - City of Austin,27800
201306,78759,Irrigation - Commercial,12254400
201306,78766,Commercial,4800
201306,78766,Irrigation - Commercial,0
201307,78613,City of Austin,0
201307,78613,Commercial,4802400
201307,78613,Irrigation - Commercial,2581900
201307,78617,Austin Water Utility,60700
201307,78617,City of Austin,14798200
201307,78617,Commercial,14900000
201307,78617,Irrigation - City of Austin,8000
201307,78617,Irrigation - Commercial,4566500
201307,78640,Commercial,432400
201307,78652,Commercial,555900
201307,78652,Irrigation - Commercial,64900
201307,78653,Commercial,532600
201307,78653,Irrigation - Commercial,971100
201307,78653,Wholesale,0
201307,78660,Commercial,4447000
201307,78660,Irrigation - Commercial,2834500
201307,78660,Wholesale,27798000
201307,78681,City of Austin,26200
201307,78681,Irrigation - City of Austin,20000
201307,78701,Austin Water Utility,219000
201307,78701,City of Austin,11981000
201307,78701,Commercial,83987000
201307,78701,Irrigation - City of Austin,1218500
201307,78701,Irrigation - Commercial,4689400
201307,78701,Large Volume,824500
201307,78702,Austin Water Utility,51000
201307,78702,City of Austin,8754500
201307,78702,Commercial,28310700
201307,78702,Irrigation - City of Austin,689600
201307,78702,Irrigation - Commercial,3014600
201307,78703,Austin Water Utility,10900
201307,78703,City of Austin,4458400
201307,78703,Commercial,15550900
201307,78703,Irrigation - City of Austin,231200
201307,78703,Irrigation - Commercial,2563200
201307,78704,Austin Water Utility,20000
201307,78704,City of Austin,1874500
201307,78704,Commercial,41928100
201307,78704,Irrigation - City of Austin,154800
201307,78704,Irrigation - Commercial,7005600
201307,78705,City of Austin,466800
201307,78705,Commercial,32335400
201307,78705,Irrigation - City of Austin,154600
201307,78705,Irrigation - Commercial,3824000
201307,78705,Large Volume,5598000
201307,78710,Commercial,20800
201307,78710,Irrigation - Commercial,0
201307,78712,Commercial,11035100
201307,78712,Irrigation - Commercial,2918200
201307,78712,Irrigation - Large Volume,20969000
201307,78712,Large Volume,14798800
201307,78714,Commercial,762900
201307,78714,Irrigation - Commercial,0
201307,78717,City of Austin,0
201307,78717,Commercial,4700400
201307,78717,Irrigation - City of Austin,24600
201307,78717,Irrigation - Commercial,9518100
201307,78719,Austin Water Utility,399700
201307,78719,City of Austin,4047900
201307,78719,Commercial,6961400
201307,78719,Irrigation - City of Austin,406400
201307,78719,Irrigation - Commercial,1543400
201307,78719,Wholesale,1991800
201307,78721,Austin Water Utility,6500
201307,78721,City of Austin,4525800
201307,78721,Commercial,7506200
201307,78721,Irrigation - City of Austin,25600
201307,78721,Irrigation - Commercial,1244000
201307,78722,City of Austin,29900
201307,78722,Commercial,5029700
201307,78722,Irrigation - City of Austin,1157400
201307,78722,Irrigation - Commercial,1341900
201307,78723,Austin Water Utility,0
201307,78723,City of Austin,4552600
201307,78723,Commercial,16037900
201307,78723,Irrigation - City of Austin,331700
201307,78723,Irrigation - Commercial,3878600
201307,78724,Austin Water Utility,22000
201307,78724,City of Austin,8010600
201307,78724,Commercial,4926700
201307,78724,Irrigation - City of Austin,0
201307,78724,Irrigation - Commercial,5947500
201307,78725,Austin Water Utility,209500
201307,78725,City of Austin,367400
201307,78725,Commercial,5098700
201307,78725,Irrigation - Commercial,477900
201307,78725,Large Volume,34173000
201307,78725,Wholesale,1122000
201307,78726,Austin Water Utility,200
201307,78726,City of Austin,8000
201307,78726,Commercial,8829000
201307,78726,Irrigation - Commercial,3825300
201307,78727,City of Austin,31300
201307,78727,Commercial,17407800
201307,78727,Irrigation - City of Austin,12900
